"FullName","Name","Size","Itemtype","Datemodified","Datecreated","Dateaccessed","Perceivedtype","Kind","Contributingartists","Album","Year","Genre","Conductors","Tags","Rating","Artist","Title","Track","Time","Bitrate","Ccaddresses","From"
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-10-Jackie Wilson Said (I'M In Heaven When).mp3","Van Morrison-The Best Of Van Morrison-10-Jackie Wilson Said (I'M In Heaven When).mp3","2.73 MB","MP3 Format Sound","11/22/2013 3:30 PM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Jackie Wilson Said (I'M In Heaven When)","10","00:02:58","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-11-Full Force Gale.mp3","Van Morrison-The Best Of Van Morrison-11-Full Force Gale.mp3","2.99 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Full Force Gale","11","00:03:15","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-12-And It Stoned Me.mp3","Van Morrison-The Best Of Van Morrison-12-And It Stoned Me.mp3","4.12 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","And It Stoned Me","12","00:04:29","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-13-Here Comes The Night.mp3","Van Morrison-The Best Of Van Morrison-13-Here Comes The Night.mp3","2.56 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Here Comes The Night","13","00:02:47","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-14-Domino.mp3","Van Morrison-The Best Of Van Morrison-14-Domino.mp3","2.84 MB","MP3 Format Sound","7/30/2011 1:17 PM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Domino","14","00:03:05","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-15-Did Ye Get Healed.mp3","Van Morrison-The Best Of Van Morrison-15-Did Ye Get Healed.mp3","3.78 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Did Ye Get Healed","15","00:04:06","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-16-Wild Night.mp3","Van Morrison-The Best Of Van Morrison-16-Wild Night.mp3","3.27 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Wild Night","16","00:03:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-17-Cleaning Windows.mp3","Van Morrison-The Best Of Van Morrison-17-Cleaning Windows.mp3","4.31 MB","MP3 Format Sound","11/22/2013 3:28 PM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Cleaning Windows","17","00:04:42","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-18-Whenever God Shines His Light.mp3","Van Morrison-The Best Of Van Morrison-18-Whenever God Shines His Light.mp3","4.50 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison; Cliff Richard","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison; Cliff Richard","Whenever God Shines His Light","18","00:04:54","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-19-Queen Of The Slipstream.mp3","Van Morrison-The Best Of Van Morrison-19-Queen Of The Slipstream.mp3","4.51 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Queen Of The Slipstream","19","00:04:55","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Van Morrison\The Best Of Van Morrison\Van Morrison-The Best Of Van Morrison-20-Dweller On The Threshold.mp3","Van Morrison-The Best Of Van Morrison-20-Dweller On The Threshold.mp3","4.35 MB","MP3 Format Sound","5/19/2012 2:12 AM","11/25/2014 9:41 PM","4/28/2018 8:32 AM","Audio","Music","Van Morrison","The Best Of Van Morrison","1990","Rock","","","Unrated","Van Morrison","Dweller On The Threshold","20","00:04:44","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 01 Track 1.mp3","Various American Pastime Tunes from Nationals 01 Track 1.mp3","2.98 MB","MP3 Format Sound","2/17/2015 12:23 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","Other","","","Unrated","Various","Track 1","1","00:03:15","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 02 Track 2.mp3","Various American Pastime Tunes from Nationals 02 Track 2.mp3","4.87 MB","MP3 Format Sound","2/17/2015 12:23 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 2","2","00:05:19","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 03 Track 3.mp3","Various American Pastime Tunes from Nationals 03 Track 3.mp3","3.04 MB","MP3 Format Sound","2/17/2015 12:23 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 3","3","00:03:19","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 04 Track 4.mp3","Various American Pastime Tunes from Nationals 04 Track 4.mp3","4.23 MB","MP3 Format Sound","2/17/2015 12:23 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 4","4","00:04:37","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 05 Track 5.mp3","Various American Pastime Tunes from Nationals 05 Track 5.mp3","3.49 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 5","5","00:03:49","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 06 Track 6.mp3","Various American Pastime Tunes from Nationals 06 Track 6.mp3","3.67 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 6","6","00:04:00","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 07 Track 7.mp3","Various American Pastime Tunes from Nationals 07 Track 7.mp3","3.51 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 7","7","00:03:50","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 08 Track 8.mp3","Various American Pastime Tunes from Nationals 08 Track 8.mp3","3.41 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 8","8","00:03:43","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 09 Track 9.mp3","Various American Pastime Tunes from Nationals 09 Track 9.mp3","3.12 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 9","9","00:03:24","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 10 Track 10.mp3","Various American Pastime Tunes from Nationals 10 Track 10.mp3","3.72 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 10","10","00:04:03","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 11 Track 11.mp3","Various American Pastime Tunes from Nationals 11 Track 11.mp3","3.13 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 11","11","00:03:25","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\American Pastime Tunes from Nationals\Various American Pastime Tunes from Nationals 12 Track 12.mp3","Various American Pastime Tunes from Nationals 12 Track 12.mp3","3.63 MB","MP3 Format Sound","2/17/2015 12:24 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - American Pastime Tunes from Nationals","","","","","Unrated","Various","Track 12","12","00:03:57","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 01 Track 1.mp3","Various D-Backs Travelin Tunes 01 Track 1.mp3","3.49 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","","","","Unrated","Various","Track 1","1","00:03:48","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 02 Track 2.mp3","Various D-Backs Travelin Tunes 02 Track 2.mp3","4.53 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","","","","Unrated","Various","Track 2","2","00:04:56","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 03 Track 3.mp3","Various D-Backs Travelin Tunes 03 Track 3.mp3","3.29 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","Other","","","Unrated","Various","Track 3","3","00:03:35","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 04 Track 4.mp3","Various D-Backs Travelin Tunes 04 Track 4.mp3","3.90 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","Other","","","Unrated","Various","Track 4","4","00:04:15","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 05 Track 5.mp3","Various D-Backs Travelin Tunes 05 Track 5.mp3","3.03 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","","","","Unrated","Various","Track 5","5","00:03:18","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 06 Track 6.mp3","Various D-Backs Travelin Tunes 06 Track 6.mp3","4.47 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","","","","Unrated","Various","Track 6","6","00:04:53","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 07 Track 7.mp3","Various D-Backs Travelin Tunes 07 Track 7.mp3","4.38 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","","","","Unrated","Various","Track 7","7","00:04:47","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 08 Track 8.mp3","Various D-Backs Travelin Tunes 08 Track 8.mp3","6.68 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","Other","","","Unrated","Various","Track 8","8","00:07:18","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 09 Track 9.mp3","Various D-Backs Travelin Tunes 09 Track 9.mp3","3.67 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","","","","Unrated","Various","Track 9","9","00:04:00","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 10 Track 10.mp3","Various D-Backs Travelin Tunes 10 Track 10.mp3","4.17 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","Other","","","Unrated","Various","Track 10","10","00:04:33","?128kbps","",""
"\\home.local\allfiles\media\music\cds\Various\D-Backs Travelin Tunes\Various D-Backs Travelin Tunes 11 Track 11.mp3","Various D-Backs Travelin Tunes 11 Track 11.mp3","3.48 MB","MP3 Format Sound","2/17/2015 12:27 PM","10/3/2012 10:40 PM","10/3/2012 10:40 PM","Audio","Music","Various","~Mix - D-Backs Travelin Tunes","","Other","","","Unrated","Various","Track 11","11","00:03:48","?128kbps","",""
